[[ 2, 6, 11, 14, 22, 51 ],'<2, 1>',x^14 + x^6*y + x^5 + x^3 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 2, 6, 5, 6, 32, 87 ],'<2, 1>',x^13 + x^6*y + x^3 + x^2*y + x*y + x + y^2]
[[ 4, 6, 13, 6, 14, 39 ],'<2, 1>',x^14 + x^6*y + x^5 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 4, 6, 13, 14, 44, 75 ],'<2, 1>',x^13 + x^6*y + x^5 + x^3 + x^2*y + x*y + y^2 + 1]
[[ 2, 6, 5, 22, 32, 63 ],'<2, 1>',x^14 + x^6*y + x^2*y + x^2 + x*y + y^2 + 1]
[[ 4, 6, 7, 14, 24, 51 ],'<2, 1>',x^14 + x^6*y + x^5 + x^3 + x^2*y + x*y + x + y^2]
[[ 4, 6, 7, 22, 14, 39 ],'<2, 1>',x^13 + x^6*y + x^2*y + x*y + y^2 + 1]
[[ 2, 6, 11, 6, 32, 63 ],'<2, 1>',x^13 + x^6*y + x^5 + x^2*y + x*y + y^2 + 1]
[[ 4, 6, 13, 22, 34, 111 ],'<2, 1>',x^13 + x^6*y + x^3 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 4, 6, 7, 14, 44, 99 ],'<2, 1>',x^14 + x^6*y + x^3 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 2, 6, 5, 22, 32, 63 ],'<2, 1>',x^14 + x^6*y + x^4 + x^2*y + x*y + x + y^2]
[[ 2, 6, 5, 6, 52, 39 ],'<2, 1>',x^13 + x^12 + x^6*y + x^3 + x^2*y + x^2 + x*y + x + y^2]
[[ 2, 6, 11, 14, 62, 51 ],'<2, 1>',x^13 + x^6*y + x^2*y + x^2 + x*y + y^2 + 1]
[[ 4, 6, 13, 22, 34, 63 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^6*y + x^6 + x^5 + x^4 + x^2*y + x*y + y^2 + 1]
[[ 2, 6, 5, 14, 42, 75 ],'<2, 1>',x^14 + x^6*y + x^2*y + x^2 + x*y + x + y^2]
[[ 2, 6, 11, 14, 22, 99 ],'<2, 1>',x^14 + x^12 + x^6*y + x^4 + x^3 + x^2*y + x*y + y^2 + 1]
[[ 2, 6, 5, 22, 32, 111 ],'<2, 1>',x^14 + x^12 + x^6*y + x^5 + x^2*y + x^2 + x*y + x + y^2]
[[ 2, 6, 11, 22, 52, 39 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^9 + x^6*y + x^4 + x^2*y + x*y + x + y^2]
[[ 2, 6, 5, 14, 42, 75 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^8 + x^6*y + x^4 + x^2*y + x*y + x + y^2]
[[ 4, 6, 7, 22, 54, 87 ],'<2, 1>',x^13 + x^12 + x^6*y + x^5 + x^2*y + x*y + x + y^2]
[[ 2, 6, 5, 30, 42, 51 ],'<2, 1>',x^14 + x^6*y + x^5 + x^2*y + x*y + y^2 + 1]
[[ 4, 6, 13, 14, 24, 75 ],'<2, 1>',x^13 + x^12 + x^9 + x^8 + x^6*y + x^6 + x^4 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 2, 6, 11, 22, 32, 39 ],'<2, 1>',x^13 + x^6*y + x^2*y + x^2 + x*y + x + y^2]
[[ 2, 6, 5, 22, 12, 63 ],'<2, 1>',x^14 + x^12 + x^6*y + x^2*y + x*y + y^2 + 1]
[[ 2, 6, 11, 22, 12, 87 ],'<2, 1>',x^14 + x^6*y + x^3 + x^2*y + x*y + y^2 + 1]
[[ 2, 6, 11, 14, 42, 51 ],'<2, 1>',x^13 + x^12 + x^6*y + x^2*y + x*y + y^2 + 1]
[[ 4, 6, 7, 22, 34, 39 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^9 + x^6*y + x^4 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 4, 6, 13, 30, 24, 51 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^8 + x^6*y + x^4 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 4, 6, 13, 22, 34, 63 ],'<2, 1>',x^14 + x^12 + x^6*y + x^4 + x^2*y + x*y + y^2 + 1]
[[ 4, 6, 7, 22, 34, 87 ],'<2, 1>',x^14 + x^6*y + x^4 + x^3 + x^2*y + x*y + y^2 + 1]
[[ 4, 6, 13, 22, 54, 63 ],'<2, 1>',x^14 + x^6*y + x^4 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 4, 6, 13, 14, 24, 75 ],'<2, 1>',x^14 + x^6*y + x^5 + x^2*y + x^2 + x*y + x + y^2]
[[ 4, 6, 7, 22, 54, 87 ],'<2, 1>',x^14 + x^6*y + x^5 + x^3 + x^2*y + x*y + y^2 + 1]
[[ 2, 6, 5, 14, 22, 75 ],'<2, 1>',x^14 + x^12 + x^10 + x^9 + x^8 + x^6*y + x^4 + x^2*y + x*y + x + y^2]
[[ 4, 6, 7, 14, 44, 51 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^6*y + x^6 + x^5 + x^4 + x^2*y + x*y + y^2 + 1]
[[ 4, 6, 13, 6, 34, 87 ],'<2, 1>',x^14 + x^12 + x^10 + x^9 + x^7 + x^6*y + x^5 + x^4 + x^2*y + x*y + y^2 + 1]
[[ 2, 6, 11, 22, 32, 87 ],'<2, 1>',x^14 + x^12 + x^9 + x^8 + x^6*y + x^5 + x^4 + x^2*y + x*y + x + y^2]
[[ 4, 6, 7, 14, 4, 51 ],'<2, 1>',x^13 + x^12 + x^9 + x^8 + x^7 + x^6*y + x^6 + x^5 + x^2*y + x*y + y^2 + 1]
[[ 4, 6, 7, 6, 34, 63 ],'<2, 1>',x^14 + x^12 + x^11 + x^9 + x^8 + x^6*y + x^4 + x^2*y + x^2 + x*y + y^2 + 1]
[[ 2, 6, 11, 22, 12, 87 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^8 + x^6*y + x^6 + x^2*y + x*y + x + y^2]
[[ 2, 6, 11, 30, 42, 75 ],'<2, 1>',x^14 + x^12 + x^6*y + x^3 + x^2*y + x^2 + x*y + x + y^2]
[[ 1, 5, 4, 25, 51, 62 ],'<2, 1>',x^14 + x^11 + x^6*y + x^2*y + y^2 + y + 1]
[[ 3, 9, 6, 17, 63, 102 ],'<2, 1>',x^14 + x^6*y + x^2*y + x^2 + x + y^2 + y]
[[ 5, 5, 8, 17, 35, 62 ],'<2, 1>',x^14 + x^12 + x^11 + x^6*y + x^2*y + x + y^2 + y]
[[ 3, 9, 6, 17, 23, 30 ],'<2, 1>',x^13 + x^6*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 3, 9, 12, 9, 43, 54 ],'<2, 1>',x^13 + x^6*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 3, 5, 12, 25, 33, 86 ],'<2, 1>',x^14 + x^6*y + x^4 + x^2*y + x + y^2 + y]
[[ 3, 9, 6, 17, 43, 78 ],'<2, 1>',x^14 + x^6*y + x^4 + x^2*y + x + y^2 + y + 1]
[[ 3, 5, 6, 17, 33, 86 ],'<2, 1>',x^13 + x^6*y + x^3 + x^2*y + x + y^2 + y]
[[ 3, 9, 12, 25, 23, 102 ],'<2, 1>',x^14 + x^11 + x^6*y + x^2*y + x + y^2 + y]
[[ 3, 9, 6, 17, 23, 78 ],'<2, 1>',x^13 + x^6*y + x^4 + x^2*y + x + y^2 + y]
[[ 3, 5, 6, 17, 33, 62 ],'<2, 1>',x^14 + x^6*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 3, 5, 12, 25, 33, 38 ],'<2, 1>',x^14 + x^6*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 3, 9, 6, 17, 23, 54 ],'<2, 1>',x^14 + x^6*y + x^4 + x^3 + x^2*y + y^2 + y]
[[ 3, 5, 6, 9, 53, 86 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^8 + x^6*y + x^5 + x^2*y + x + y^2 + y]
[[ 3, 9, 6, 33, 23, 54 ],'<2, 1>',x^13 + x^6*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 3, 5, 6, 33, 13, 38 ],'<2, 1>',x^14 + x^11 + x^6*y + x^2*y + x + y^2 + y + 1]
[[ 3, 9, 12, 25, 43, 78 ],'<2, 1>',x^14 + x^11 + x^6*y + x^3 + x^2*y + y^2 + y + 1]
[[ 3, 5, 12, 9, 13, 86 ],'<2, 1>',x^14 + x^6*y + x^4 + x^3 + x^2*y + y^2 + y + 1]
[[ 3, 5, 12, 25, 33, 62 ],'<2, 1>',x^13 + x^6*y + x^2*y + x^2 + x + y^2 + y]
[[ 3, 5, 6, 33, 33, 86 ],'<2, 1>',x^14 + x^6*y + x^4 + x^3 + x^2*y + x^2 + x + y^2 + y]
[[ 3, 5, 12, 25, 33, 62 ],'<2, 1>',x^13 + x^6*y + x^4 + x^2*y + x + y^2 + y + 1]
[[ 3, 9, 12, 25, 23, 78 ],'<2, 1>',x^14 + x^6*y + x^4 + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 3, 5, 12, 9, 33, 86 ],'<2, 1>',x^13 + x^6*y + x^4 + x^3 + x^2*y + y^2 + y]
[[ 3, 5, 12, 25, 53, 62 ],'<2, 1>',x^14 + x^6*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 3, 9, 12, 25, 63, 54 ],'<2, 1>',x^13 + x^6*y + x^2*y + y^2 + y]
[[ 1, 9, 10, 25, 21, 54 ],'<2, 1>',x^14 + x^12 + x^11 + x^6*y + x^2*y + x + y^2 + y + 1]
[[ 3, 9, 6, 33, 43, 102 ],'<2, 1>',x^14 + x^6*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 3, 9, 12, 9, 23, 54 ],'<2, 1>',x^14 + x^6*y + x^3 + x^2*y + x + y^2 + y]
[[ 3, 5, 6, 17, 33, 38 ],'<2, 1>',x^14 + x^11 + x^6*y + x^3 + x^2*y + y^2 + y]
[[ 1, 9, 10, 17, 41, 78 ],'<2, 1>',x^14 + x^6*y + x^4 + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 1, 9, 4, 33, 41, 54 ],'<2, 1>',x^14 + x^12 + x^6*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 1, 5, 4, 9, 31, 62 ],'<2, 1>',x^13 + x^6*y + x^2*y + x + y^2 + y + 1]
[[ 1, 5, 4, 17, 31, 86 ],'<2, 1>',x^13 + x^12 + x^6*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 5, 9, 8, 17, 45, 78 ],'<2, 1>',x^13 + x^12 + x^6*y + x^4 + x^3 + x^2*y + y^2 + y]
[[ 1, 5, 10, 25, 31, 62 ],'<2, 1>',x^13 + x^12 + x^6*y + x^4 + x^3 + x^2*y + y^2 + y + 1]
[[ 1, 9, 10, 33, 41, 78 ],'<2, 1>',x^14 + x^11 + x^6*y + x^3 + x^2*y + x + y^2 + y + 1]
[[ 5, 9, 14, 25, 45, 54 ],'<2, 1>',x^14 + x^12 + x^11 + x^6*y + x^3 + x^2*y + y^2 + y]
[[ 5, 5, 8, 25, 55, 86 ],'<2, 1>',x^14 + x^10 + x^9 + x^7 + x^6*y + x^2*y + x^2 + x + y^2 + y]
[[ 5, 9, 14, 17, 45, 78 ],'<2, 1>',x^14 + x^11 + x^6*y + x^2*y + y^2 + y]
[[ 1, 5, 4, 33, 51, 86 ],'<2, 1>',x^14 + x^12 + x^11 + x^6*y + x^3 + x^2*y + y^2 + y + 1]
[[ 1, 5, 10, 9, 51, 38 ],'<2, 1>',x^14 + x^12 + x^6*y + x^4 + x^2*y + x + y^2 + y + 1]
[[ 5, 9, 8, 25, 45, 54 ],'<2, 1>',x^13 + x^6*y + x^3 + x^2*y + x^2 + x + y^2 + y]
[[ 1, 9, 4, 17, 41, 102 ],'<2, 1>',x^13 + x^12 + x^6*y + x^4 + x^2*y + x + y^2 + y + 1]
[[ 5, 5, 14, 9, 35, 62 ],'<2, 1>',x^13 + x^12 + x^6*y + x^4 + x^2*y + x + y^2 + y]
[[ 1, 5, 10, 25, 11, 86 ],'<2, 1>',x^13 + x^12 + x^6*y + x^2*y + x^2 + x + y^2 + y + 1]
[[ 1, 9, 4, 25, 21, 78 ],'<2, 1>',x^14 + x^6*y + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 5, 9, 14, 33, 25, 54 ],'<2, 1>',x^14 + x^6*y + x^4 + x^2*y + x^2 + x + y^2 + y]
[[ 5, 5, 14, 25, 35, 62 ],'<2, 1>',x^14 + x^12 + x^6*y + x^4 + x^3 + x^2*y + y^2 + y]
[[ 5, 5, 8, 17, 15, 62 ],'<2, 1>',x^14 + x^12 + x^6*y + x^3 + x^2*y + x + y^2 + y]
[[ 5, 9, 8, 17, 45, 54 ],'<2, 1>',x^14 + x^12 + x^6*y + x^4 + x^2*y + x + y^2 + y]
[[ 5, 9, 14, 25, 45, 78 ],'<2, 1>',x^14 + x^12 + x^6*y + x^4 + x^3 + x^2*y + x^2 + x + y^2 + y]
[[ 1, 9, 10, 9, 41, 102 ],'<2, 1>',x^13 + x^12 + x^6*y + x^2*y + y^2 + y + 1]
[[ 1, 9, 10, 25, 21, 78 ],'<2, 1>',x^13 + x^12 + x^9 + x^8 + x^6*y + x^2*y + y^2 + y + 1]
[[ 1, 5, 4, 17, 31, 62 ],'<2, 1>',x^14 + x^12 + x^6*y + x^4 + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 5, 9, 8, 9, 25, 102 ],'<2, 1>',x^13 + x^6*y + x^4 + x^2*y + y^2 + y]
[[ 1, 9, 4, 25, 21, 54 ],'<2, 1>',x^13 + x^6*y + x^2*y + x^2 + y^2 + y + 1]
[[ 1, 9, 10, 17, 21, 54 ],'<2, 1>',x^14 + x^6*y + x^2*y + x + y^2 + y + 1]
[[ 5, 9, 14, 17, 45, 54 ],'<2, 1>',x^14 + x^6*y + x^3 + x^2*y + y^2 + y]
[[ 5, 9, 8, 25, 45, 78 ],'<2, 1>',x^14 + x^6*y + x^4 + x^3 + x^2*y + x + y^2 + y]
[[ 5, 9, 8, 17, 25, 78 ],'<2, 1>',x^14 + x^12 + x^6*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 1, 9, 4, 17, 21, 54 ],'<2, 1>',x^14 + x^12 + x^6*y + x^4 + x^3 + x^2*y + y^2 + y + 1]
[[ 5, 5, 14, 25, 15, 62 ],'<2, 1>',x^13 + x^12 + x^6*y + x^3 + x^2*y + x^2 + y^2 + y]
[[ 1, 9, 4, 25, 41, 78 ],'<2, 1>',x^13 + x^6*y + x^4 + x^3 + x^2*y + x + y^2 + y + 1]
[[ 1, 5, 10, 17, 31, 62 ],'<2, 1>',x^13 + x^6*y + x^3 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 1, 5, 10, 25, 31, 86 ],'<2, 1>',x^14 + x^12 + x^6*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 1, 9, 10, 17, 21, 78 ],'<2, 1>',x^13 + x^6*y + x^3 + x^2*y + y^2 + y + 1]
[[ 1, 9, 4, 17, 21, 78 ],'<2, 1>',x^13 + x^12 + x^6*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 1, 5, 10, 17, 11, 86 ],'<2, 1>',x^13 + x^6*y + x^4 + x^2*y + y^2 + y + 1]
[[ 5, 9, 14, 25, 25, 78 ],'<2, 1>',x^14 + x^12 + x^11 + x^9 + x^8 + x^7 + x^6*y + x^6 + x^5 + x^4 + x^2*y + x^2 + y^2 + y]
[[ 5, 5, 8, 9, 15, 38 ],'<2, 1>',x^14 + x^6*y + x^2*y + x + y^2 + y]
[[ 3, 9, 12, 17, 43, 78 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^8 + x^6*y + x^5 + x^2*y + x + y^2 + y]
[[ 3, 9, 6, 25, 43, 102 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^8 + x^6*y + x^6 + x^2*y + x + y^2 + y + 1]
[[ 3, 5, 12, 17, 33, 38 ],'<2, 1>',x^14 + x^12 + x^10 + x^8 + x^6*y + x^5 + x^4 + x^2*y + x + y^2 + y + 1]
[[ 3, 5, 6, 25, 33, 62 ],'<2, 1>',x^14 + x^12 + x^10 + x^9 + x^8 + x^6*y + x^4 + x^3 + x^2*y + y^2 + y]
[[ 3, 5, 12, 25, 33, 62 ],'<2, 1>',x^13 + x^6*y + x^3 + x^2*y + x^2 + y^2 + y + 1]
[[ 3, 9, 6, 25, 43, 78 ],'<2, 1>',x^14 + x^12 + x^10 + x^8 + x^7 + x^6*y + x^6 + x^4 + x^2*y + y^2 + y]
[[ 3, 5, 6, 17, 53, 62 ],'<2, 1>',x^13 + x^6*y + x^2*y + y^2 + y + 1]
[[ 3, 9, 12, 17, 23, 78 ],'<2, 1>',x^14 + x^12 + x^10 + x^9 + x^7 + x^6*y + x^5 + x^4 + x^2*y + y^2 + y]
[[ 3, 9, 6, 17, 23, 78 ],'<2, 1>',x^13 + x^6*y + x^4 + x^3 + x^2*y + y^2 + y + 1]
[[ 3, 5, 12, 33, 53, 38 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^8 + x^6*y + x^5 + x^2*y + x^2 + y^2 + y]
[[ 3, 9, 12, 33, 23, 102 ],'<2, 1>',x^13 + x^12 + x^10 + x^8 + x^7 + x^6*y + x^6 + x^5 + x^2*y + y^2 + y]
[[ 3, 5, 12, 33, 33, 86 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^8 + x^6*y + x^5 + x^2*y + x^2 + y^2 + y + 1]
[[ 3, 5, 6, 9, 33, 86 ],'<2, 1>',x^13 + x^12 + x^11 + x^8 + x^6*y + x^5 + x^4 + x^2*y + x + y^2 + y + 1]
[[ 5, 9, 14, 17, 25, 102 ],'<2, 1>',x^13 + x^6*y + x^2*y + x + y^2 + y]
[[ 3, 5, 6, 25, 33, 86 ],'<2, 1>',x^13 + x^12 + x^10 + x^8 + x^6*y + x^5 + x^4 + x^2*y + x^2 + y^2 + y + 1]
[[ 5, 5, 14, 17, 35, 62 ],'<2, 1>',x^14 + x^6*y + x^3 + x^2*y + x^2 + x + y^2 + y]
[[ 3, 9, 6, 25, 3, 54 ],'<2, 1>',x^14 + x^12 + x^10 + x^9 + x^8 + x^7 + x^6*y + x^2*y + x^2 + y^2 + y + 1]
[[ 3, 5, 6, 25, 33, 62 ],'<2, 1>',x^13 + x^12 + x^9 + x^8 + x^6*y + x^5 + x^4 + x^2*y + x^2 + y^2 + y]
[[ 3, 9, 12, 17, 43, 78 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^9 + x^6*y + x^5 + x^2*y + x + y^2 + y + 1]
[[ 3, 5, 6, 25, 13, 62 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^8 + x^6*y + x^6 + x^3 + x^2*y + y^2 + y]
[[ 3, 5, 6, 25, 33, 62 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^7 + x^6*y + x^6 + x^5 + x^2*y + y^2 + y + 1]
[[ 3, 9, 6, 25, 23, 78 ],'<2, 1>',x^13 + x^12 + x^11 + x^8 + x^7 + x^6*y + x^5 + x^4 + x^2*y + y^2 + y]
[[ 3, 5, 6, 25, 33, 38 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^8 + x^7 + x^6*y + x^3 + x^2*y + y^2 + y + 1]
[[ 3, 9, 12, 17, 43, 30 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^6*y + x^4 + x^2*y + x^2 + y^2 + y]
[[ 3, 9, 6, 9, 23, 54 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^6*y + x^6 + x^5 + x^4 + x^2*y + y^2 + y]
[[ 3, 9, 12, 33, 43, 54 ],'<2, 1>',x^14 + x^12 + x^9 + x^8 + x^6*y + x^6 + x^4 + x^2*y + x + y^2 + y + 1]
[[ 3, 5, 12, 17, 33, 86 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^8 + x^6*y + x^6 + x^3 + x^2*y + y^2 + y + 1]
[[ 3, 5, 12, 17, 33, 62 ],'<2, 1>',x^14 + x^12 + x^9 + x^8 + x^6*y + x^5 + x^4 + x^2*y + x + y^2 + y]
[[ 3, 9, 12, 17, 43, 54 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^8 + x^6*y + x^5 + x^2*y + x + y^2 + y + 1]
[[ 3, 5, 12, 17, 13, 62 ],'<2, 1>',x^14 + x^12 + x^11 + x^9 + x^8 + x^6*y + x^5 + x^2*y + x^2 + y^2 + y]
[[ 5, 9, 8, 33, 25, 78 ],'<2, 1>',x^13 + x^12 + x^6*y + x^2*y + x^2 + x + y^2 + y]
[[ 5, 5, 14, 17, 35, 86 ],'<2, 1>',x^13 + x^6*y + x^4 + x^3 + x^2*y + x + y^2 + y]
[[ 5, 5, 8, 25, 35, 62 ],'<2, 1>',x^13 + x^6*y + x^3 + x^2*y + y^2 + y]
[[ 1, 5, 4, 25, 11, 86 ],'<2, 1>',x^14 + x^6*y + x^4 + x^2*y + x^2 + x + y^2 + y + 1]
[[ 5, 5, 14, 33, 15, 86 ],'<2, 1>',x^13 + x^6*y + x^2*y + x^2 + y^2 + y]
[[ 1, 5, 4, 25, 31, 62 ],'<2, 1>',x^14 + x^6*y + x^3 + x^2*y + y^2 + y + 1]
[[ 1, 5, 10, 17, 51, 62 ],'<2, 1>',x^14 + x^6*y + x^4 + x^3 + x^2*y + x + y^2 + y + 1]
[[ 5, 5, 14, 25, 55, 86 ],'<2, 1>',x^14 + x^12 + x^6*y + x^2*y + x^2 + x + y^2 + y]
[[ 5, 5, 8, 25, 35, 86 ],'<2, 1>',x^14 + x^6*y + x^4 + x^3 + x^2*y + x^2 + y^2 + y]
[[ 5, 5, 8, 17, 55, 86 ],'<2, 1>',x^13 + x^12 + x^6*y + x^2*y + y^2 + y]
[[ 3, 9, 6, 9, 43, 54 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^6*y + x^6 + x^5 + x^4 + x^2*y + y^2 + y + 1]
[[ 3, 9, 12, 17, 3, 102 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^9 + x^6*y + x^4 + x^2*y + x^2 + y^2 + y + 1]
[[ 3, 9, 9, 9, 3, 75 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^7 + x^6*y + x^6 + x^5*y + x^4*y + x^4 + x^3*y + x^2*y + x*y + y^2 + y]
[[ 5, 9, 11, 25, 25, 75 ],'<2, 1>',x^14 + x^12 + x^10 + x^9 + x^8 + x^7 + x^6*y + x^5*y + x^5 + x^4*y + x^4 + x^3*y + x^2*y + x^2 + x*y + x + y^2 + y]
[[ 3, 5, 9, 33, 33, 107 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^8 + x^6*y + x^6 + x^5*y + x^4*y + x^3*y + x^3 + x^2*y + x*y + y^2 + y]
[[ 3, 9, 9, 25, 23, 75 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^7 + x^6*y + x^6 + x^5*y + x^4*y + x^3*y + x^2*y + x*y + y^2 + y]
[[ 3, 5, 9, 33, 33, 35 ],'<2, 1>',x^14 + x^12 + x^11 + x^10 + x^9 + x^6*y + x^5*y + x^5 + x^4*y + x^3*y + x^2*y + x*y + x + y^2 + y + 1]
[[ 3, 9, 9, 9, 43, 51 ],'<2, 1>',x^14 + x^12 + x^11 + x^9 + x^6*y + x^6 + x^5*y + x^5 + x^4*y + x^4 + x^3*y + x^2*y + x*y + y^2 + y]
[[ 3, 9, 9, 25, 43, 75 ],'<2, 1>',x^13 + x^11 + x^10 + x^9 + x^8 + x^6*y + x^5*y + x^5 + x^4*y + x^4 + x^3*y + x^2*y + x*y + y^2 + y]
[[ 3, 5, 9, 33, 33, 35 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^8 + x^6*y + x^6 + x^5*y + x^4*y + x^3*y + x^3 + x^2*y + x*y + y^2 + y + 1]
[[ 3, 5, 9, 33, 33, 59 ],'<2, 1>',x^14 + x^11 + x^10 + x^9 + x^8 + x^6*y + x^6 + x^5*y + x^4*y + x^4 + x^3*y + x^2*y + x*y + y^2 + y + 1]
[[ 3, 9, 9, 25, 43, 75 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^8 + x^6*y + x^5*y + x^4*y + x^4 + x^3*y + x^3 + x^2*y + x*y + y^2 + y]
[[ 3, 5, 9, 17, 53, 83 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^6*y + x^5*y + x^5 + x^4*y + x^3*y + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 3, 5, 9, 17, 33, 83 ],'<2, 1>',x^13 + x^12 + x^11 + x^9 + x^7 + x^6*y + x^5*y + x^5 + x^4*y + x^4 + x^3*y + x^2*y + x*y + y^2 + y]
[[ 3, 5, 9, 17, 33, 83 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^6*y + x^5*y + x^4*y + x^4 + x^3*y + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 3, 5, 9, 17, 13, 83 ],'<2, 1>',x^13 + x^11 + x^10 + x^9 + x^8 + x^6*y + x^6 + x^5*y + x^4*y + x^4 + x^3*y + x^2*y + x*y + y^2 + y]
[[ 3, 5, 9, 17, 33, 35 ],'<2, 1>',x^14 + x^12 + x^10 + x^9 + x^7 + x^6*y + x^5*y + x^5 + x^4*y + x^4 + x^3*y + x^2*y + x*y + y^2 + y + 1]
[[ 3, 9, 9, 25, 23, 51 ],'<2, 1>',x^14 + x^11 + x^10 + x^9 + x^8 + x^6*y + x^5*y + x^5 + x^4*y + x^4 + x^3*y + x^2*y + x*y + y^2 + y]
[[ 3, 5, 9, 17, 13, 59 ],'<2, 1>',x^14 + x^12 + x^11 + x^9 + x^8 + x^6*y + x^5*y + x^5 + x^4*y + x^3*y + x^2*y + x^2 + x*y + y^2 + y]
[[ 3, 9, 9, 25, 43, 75 ],'<2, 1>',x^14 + x^12 + x^11 + x^9 + x^8 + x^6*y + x^6 + x^5*y + x^4*y + x^3*y + x^2*y + x*y + x + y^2 + y]
[[ 3, 5, 9, 17, 33, 11 ],'<2, 1>',x^14 + x^12 + x^11 + x^9 + x^8 + x^7 + x^6*y + x^5*y + x^4*y + x^3*y + x^2*y + x*y + x + y^2 + y + 1]
[[ 1, 9, 7, 9, 21, 75 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^8 + x^7 + x^6*y + x^6 + x^5*y + x^4*y + x^4 + x^3*y + x^3 + x^2*y + x^2 + x*y + y^2 + y + 1]
[[ 5, 5, 11, 33, 35, 83 ],'<2, 1>',x^13 + x^12 + x^10 + x^9 + x^8 + x^7 + x^6*y + x^6 + x^5*y + x^4*y + x^4 + x^3*y + x^2*y + x^2 + x*y + x + y^2 + y]
[[ 1, 9, 7, 25, 41, 75 ],'<2, 1>',x^13 + x^12 + x^11 + x^10 + x^9 + x^6*y + x^6 + x^5*y + x^5 + x^4*y + x^4 + x^3*y + x^3 + x^2*y + x*y + x + y^2 + y + 1]
[[ 1, 5, 7, 33, 31, 83 ],'<2, 1>',x^14 + x^6*y + x^5*y + x^4*y + x^3*y + x^3 + x^2*y + x*y + y^2 + y + 1]
[[ 5, 9, 11, 9, 45, 75 ],'<2, 1>',x^14 + x^6*y + x^5*y + x^4*y + x^3*y + x^2*y + x^2 + x*y + y^2 + y]
[[ 1, 9, 7, 25, 21, 75 ],'<2, 1>',x^13 + x^6*y + x^5*y + x^4*y + x^3*y + x^2*y + x^2 + x*y + y^2 + y + 1]
