[[2], [3, 5], [4], [6, 7]]
[10, 40, 42, 52, 18, 51]
[10, 40, 42, 18, 51, 53]
[10, 40, 42, 18, 51, 54]
[10, 40, 42, 52, 18, 53]
[10, 40, 42, 52, 18, 54]
[10, 40, 42, 18, 53, 54]
[10, 40, 49, 43, 18, 44]
[10, 40, 43, 50, 18, 44]
[10, 40, 43, 18, 44, 51]
[10, 40, 43, 52, 18, 44]
[10, 40, 43, 18, 44, 53]
[10, 40, 43, 18, 44, 54]
[10, 40, 49, 43, 50, 18]
[10, 40, 49, 43, 18, 51]
[10, 40, 49, 43, 52, 18]
[10, 40, 49, 43, 18, 53]
[10, 40, 49, 43, 18, 54]
[10, 40, 43, 50, 18, 51]
[10, 40, 43, 50, 52, 18]
[10, 40, 43, 50, 18, 53]
[10, 40, 43, 50, 18, 54]
[10, 40, 43, 52, 18, 51]
[10, 40, 43, 18, 51, 53]
[10, 40, 43, 18, 51, 54]
[10, 40, 43, 52, 18, 53]
[10, 40, 43, 52, 18, 54]
[10, 40, 43, 18, 53, 54]
[10, 40, 49, 50, 18, 44]
[10, 40, 49, 18, 44, 51]
[10, 40, 49, 52, 18, 44]
[10, 40, 49, 18, 44, 53]
[10, 40, 49, 18, 44, 54]
[10, 40, 50, 18, 44, 51]
[10, 40, 50, 52, 18, 44]
[10, 40, 50, 18, 44, 53]
[10, 40, 50, 18, 44, 54]
[10, 40, 52, 18, 44, 51]
[10, 40, 18, 44, 51, 53]
[10, 40, 18, 44, 51, 54]
[10, 40, 52, 18, 44, 53]
[10, 40, 52, 18, 44, 54]
[10, 40, 18, 44, 53, 54]
[10, 40, 49, 50, 18, 51]
[10, 40, 49, 50, 52, 18]
[10, 40, 49, 50, 18, 53]
[10, 40, 49, 50, 18, 54]
[10, 40, 49, 52, 18, 51]
[10, 40, 49, 18, 51, 53]
[10, 40, 49, 18, 51, 54]
[10, 40, 49, 52, 18, 53]
[10, 40, 49, 52, 18, 54]
[10, 40, 49, 18, 53, 54]
[10, 40, 50, 52, 18, 51]
[10, 40, 50, 18, 51, 53]
[10, 40, 50, 18, 51, 54]
[10, 40, 50, 52, 18, 53]
[10, 40, 50, 52, 18, 54]
[10, 40, 50, 18, 53, 54]
[10, 40, 52, 18, 51, 53]
[10, 40, 52, 18, 51, 54]
[10, 40, 18, 51, 53, 54]
[10, 40, 52, 18, 53, 54]
[10, 42, 49, 43, 18, 44]
[10, 42, 43, 50, 18, 44]
[10, 42, 43, 18, 44, 51]
[10, 42, 43, 52, 18, 44]
[10, 42, 43, 18, 44, 53]
[10, 42, 43, 18, 44, 54]
[10, 42, 49, 43, 50, 18]
[10, 42, 49, 43, 18, 51]
[10, 42, 49, 43, 52, 18]
[10, 42, 49, 43, 18, 53]
[10, 42, 49, 43, 18, 54]
[10, 42, 43, 50, 18, 51]
[10, 42, 43, 50, 52, 18]
[10, 42, 43, 50, 18, 53]
[10, 42, 43, 50, 18, 54]
[10, 42, 43, 52, 18, 51]
[10, 42, 43, 18, 51, 53]
[10, 42, 43, 18, 51, 54]
[10, 42, 43, 52, 18, 53]
[10, 42, 43, 52, 18, 54]
[10, 42, 43, 18, 53, 54]
[10, 42, 49, 50, 18, 44]
[10, 42, 49, 18, 44, 51]
[10, 42, 49, 52, 18, 44]
[10, 42, 49, 18, 44, 53]
[10, 42, 49, 18, 44, 54]
[10, 42, 50, 18, 44, 51]
[10, 42, 50, 52, 18, 44]
[10, 42, 50, 18, 44, 53]
[10, 42, 50, 18, 44, 54]
[10, 42, 52, 18, 44, 51]
[10, 42, 18, 44, 51, 53]
[10, 42, 18, 44, 51, 54]
[10, 42, 52, 18, 44, 53]
[10, 42, 52, 18, 44, 54]
[10, 42, 18, 44, 53, 54]
[10, 42, 49, 50, 18, 51]
[10, 42, 49, 50, 52, 18]
[10, 42, 49, 50, 18, 53]
[10, 42, 49, 50, 18, 54]
[10, 42, 49, 52, 18, 51]
[10, 42, 49, 18, 51, 53]
[10, 42, 49, 18, 51, 54]
[10, 42, 49, 52, 18, 53]
[10, 42, 49, 52, 18, 54]
[10, 42, 49, 18, 53, 54]
[10, 42, 50, 52, 18, 51]
[10, 42, 50, 18, 51, 53]
[10, 42, 50, 18, 51, 54]
[10, 42, 50, 52, 18, 53]
[10, 42, 50, 52, 18, 54]
[10, 42, 50, 18, 53, 54]
[10, 42, 52, 18, 51, 53]
[10, 42, 52, 18, 51, 54]
[10, 42, 18, 51, 53, 54]
[10, 42, 52, 18, 53, 54]
[10, 49, 43, 50, 18, 44]
[10, 49, 43, 18, 44, 51]
[10, 49, 43, 52, 18, 44]
[10, 49, 43, 18, 44, 53]
[10, 49, 43, 18, 44, 54]
[10, 43, 50, 18, 44, 51]
[10, 43, 50, 52, 18, 44]
[10, 43, 50, 18, 44, 53]
[10, 43, 50, 18, 44, 54]
[10, 43, 52, 18, 44, 51]
[10, 43, 18, 44, 51, 53]
[10, 43, 18, 44, 51, 54]
[10, 43, 52, 18, 44, 53]
[10, 43, 52, 18, 44, 54]
[10, 43, 18, 44, 53, 54]
[10, 49, 43, 50, 18, 51]
[10, 49, 43, 50, 52, 18]
[10, 49, 43, 50, 18, 53]
[10, 49, 43, 50, 18, 54]
[10, 49, 43, 52, 18, 51]
[10, 49, 43, 18, 51, 53]
[10, 49, 43, 18, 51, 54]
[10, 49, 43, 52, 18, 53]
[10, 49, 43, 52, 18, 54]
[10, 49, 43, 18, 53, 54]
[10, 43, 50, 52, 18, 51]
[10, 43, 50, 18, 51, 53]
[10, 43, 50, 18, 51, 54]
[10, 43, 50, 52, 18, 53]
[10, 43, 50, 52, 18, 54]
[10, 43, 50, 18, 53, 54]
[10, 43, 52, 18, 51, 53]
[10, 43, 52, 18, 51, 54]
[10, 43, 18, 51, 53, 54]
[10, 43, 52, 18, 53, 54]
[10, 49, 50, 18, 44, 51]
[10, 49, 50, 52, 18, 44]
[10, 49, 50, 18, 44, 53]
[10, 49, 50, 18, 44, 54]
[10, 49, 52, 18, 44, 51]
[10, 49, 18, 44, 51, 53]
[10, 49, 18, 44, 51, 54]
[10, 49, 52, 18, 44, 53]
[10, 49, 52, 18, 44, 54]
[10, 49, 18, 44, 53, 54]
[10, 50, 52, 18, 44, 51]
[10, 50, 18, 44, 51, 53]
[10, 50, 18, 44, 51, 54]
[10, 50, 52, 18, 44, 53]
[10, 50, 52, 18, 44, 54]
[10, 50, 18, 44, 53, 54]
[10, 52, 18, 44, 51, 53]
[10, 52, 18, 44, 51, 54]
[10, 18, 44, 51, 53, 54]
[10, 52, 18, 44, 53, 54]
[10, 49, 50, 52, 18, 51]
[10, 49, 50, 18, 51, 53]
[10, 49, 50, 18, 51, 54]
[10, 49, 50, 52, 18, 53]
[10, 49, 50, 52, 18, 54]
[10, 49, 50, 18, 53, 54]
[10, 49, 52, 18, 51, 53]
[10, 49, 52, 18, 51, 54]
[10, 49, 18, 51, 53, 54]
[10, 49, 52, 18, 53, 54]
[10, 50, 52, 18, 51, 53]
[10, 50, 52, 18, 51, 54]
[10, 50, 18, 51, 53, 54]
[10, 50, 52, 18, 53, 54]
[10, 52, 18, 51, 53, 54]
[10, 40, 42, 49, 43, 44]
[10, 40, 42, 43, 50, 44]
[10, 40, 42, 43, 44, 51]
[10, 40, 42, 43, 52, 44]
[10, 40, 42, 43, 44, 53]
[10, 40, 42, 43, 44, 54]
[10, 40, 42, 49, 43, 50]
[10, 40, 42, 49, 43, 51]
[10, 40, 42, 49, 43, 52]
[10, 40, 42, 49, 43, 53]
[10, 40, 42, 49, 43, 54]
[10, 40, 42, 43, 50, 51]
[10, 40, 42, 43, 50, 52]
[10, 40, 42, 43, 50, 53]
[10, 40, 42, 43, 50, 54]
[10, 40, 42, 43, 52, 51]
[10, 40, 42, 43, 51, 53]
[10, 40, 42, 43, 51, 54]
[10, 40, 42, 43, 52, 53]
[10, 40, 42, 43, 52, 54]
[10, 40, 42, 43, 53, 54]
[10, 40, 42, 49, 50, 44]
[10, 40, 42, 49, 44, 51]
[10, 40, 42, 49, 52, 44]
[10, 40, 42, 49, 44, 53]
[10, 40, 42, 49, 44, 54]
[10, 40, 42, 50, 44, 51]
[10, 40, 42, 50, 52, 44]
[10, 40, 42, 50, 44, 53]
[10, 40, 42, 50, 44, 54]
[10, 40, 42, 52, 44, 51]
[10, 40, 42, 44, 51, 53]
[10, 40, 42, 44, 51, 54]
[10, 40, 42, 52, 44, 53]
[10, 40, 42, 52, 44, 54]
[10, 40, 42, 44, 53, 54]
[10, 40, 42, 49, 50, 51]
[10, 40, 42, 49, 50, 52]
[10, 40, 42, 49, 50, 53]
[10, 40, 42, 49, 50, 54]
[10, 40, 42, 49, 52, 51]
[10, 40, 42, 49, 51, 53]
[10, 40, 42, 49, 51, 54]
[10, 40, 42, 49, 52, 53]
[10, 40, 42, 49, 52, 54]
[10, 40, 42, 49, 53, 54]
[10, 40, 42, 50, 52, 51]
[10, 40, 42, 50, 51, 53]
[10, 40, 42, 50, 51, 54]
[10, 40, 42, 50, 52, 53]
[10, 40, 42, 50, 52, 54]
[10, 40, 42, 50, 53, 54]
[10, 40, 42, 52, 51, 53]
[10, 40, 42, 52, 51, 54]
[10, 40, 42, 51, 53, 54]
[10, 40, 42, 52, 53, 54]
[10, 40, 49, 43, 50, 44]
[10, 40, 49, 43, 44, 51]
[10, 40, 49, 43, 52, 44]
[10, 40, 49, 43, 44, 53]
[10, 40, 49, 43, 44, 54]
[10, 40, 43, 50, 44, 51]
[10, 40, 43, 50, 52, 44]
[10, 40, 43, 50, 44, 53]
[10, 40, 43, 50, 44, 54]
[10, 40, 43, 52, 44, 51]
[10, 40, 43, 44, 51, 53]
[10, 40, 43, 44, 51, 54]
[10, 40, 43, 52, 44, 53]
[10, 40, 43, 52, 44, 54]
[10, 40, 43, 44, 53, 54]
[10, 40, 49, 43, 50, 51]
[10, 40, 49, 43, 50, 52]
[10, 40, 49, 43, 50, 53]
[10, 40, 49, 43, 50, 54]
[10, 40, 49, 43, 52, 51]
[10, 40, 49, 43, 51, 53]
[10, 40, 49, 43, 51, 54]
[10, 40, 49, 43, 52, 53]
[10, 40, 49, 43, 52, 54]
[10, 40, 49, 43, 53, 54]
[10, 40, 43, 50, 52, 51]
[10, 40, 43, 50, 51, 53]
[10, 40, 43, 50, 51, 54]
[10, 40, 43, 50, 52, 53]
[10, 40, 43, 50, 52, 54]
[10, 40, 43, 50, 53, 54]
[10, 40, 43, 52, 51, 53]
[10, 40, 43, 52, 51, 54]
[10, 40, 43, 51, 53, 54]
[10, 40, 43, 52, 53, 54]
[10, 40, 49, 50, 44, 51]
[10, 40, 49, 50, 52, 44]
[10, 40, 49, 50, 44, 53]
[10, 40, 49, 50, 44, 54]
[10, 40, 49, 52, 44, 51]
[10, 40, 49, 44, 51, 53]
[10, 40, 49, 44, 51, 54]
[10, 40, 49, 52, 44, 53]
[10, 40, 49, 52, 44, 54]
[10, 40, 49, 44, 53, 54]
[10, 40, 50, 52, 44, 51]
[10, 40, 50, 44, 51, 53]
[10, 40, 50, 44, 51, 54]
[10, 40, 50, 52, 44, 53]
[10, 40, 50, 52, 44, 54]
[10, 40, 50, 44, 53, 54]
[10, 40, 52, 44, 51, 53]
[10, 40, 52, 44, 51, 54]
[10, 40, 44, 51, 53, 54]
[10, 40, 52, 44, 53, 54]
[10, 40, 49, 50, 52, 51]
[10, 40, 49, 50, 51, 53]
[10, 40, 49, 50, 51, 54]
[10, 40, 49, 50, 52, 53]
[10, 40, 49, 50, 52, 54]
[10, 40, 49, 50, 53, 54]
[10, 40, 49, 52, 51, 53]
[10, 40, 49, 52, 51, 54]
[10, 40, 49, 51, 53, 54]
[10, 40, 49, 52, 53, 54]
[10, 40, 50, 52, 51, 53]
[10, 40, 50, 52, 51, 54]
[10, 40, 50, 51, 53, 54]
[10, 40, 50, 52, 53, 54]
[10, 40, 52, 51, 53, 54]
[10, 42, 49, 43, 50, 44]
[10, 42, 49, 43, 44, 51]
[10, 42, 49, 43, 52, 44]
[10, 42, 49, 43, 44, 53]
[10, 42, 49, 43, 44, 54]
[10, 42, 43, 50, 44, 51]
[10, 42, 43, 50, 52, 44]
[10, 42, 43, 50, 44, 53]
[10, 42, 43, 50, 44, 54]
[10, 42, 43, 52, 44, 51]
[10, 42, 43, 44, 51, 53]
[10, 42, 43, 44, 51, 54]
[10, 42, 43, 52, 44, 53]
[10, 42, 43, 52, 44, 54]
[10, 42, 43, 44, 53, 54]
[10, 42, 49, 43, 50, 51]
[10, 42, 49, 43, 50, 52]
[10, 42, 49, 43, 50, 53]
[10, 42, 49, 43, 50, 54]
[10, 42, 49, 43, 52, 51]
[10, 42, 49, 43, 51, 53]
[10, 42, 49, 43, 51, 54]
[10, 42, 49, 43, 52, 53]
[10, 42, 49, 43, 52, 54]
[10, 42, 49, 43, 53, 54]
[10, 42, 43, 50, 52, 51]
[10, 42, 43, 50, 51, 53]
[10, 42, 43, 50, 51, 54]
[10, 42, 43, 50, 52, 53]
[10, 42, 43, 50, 52, 54]
[10, 42, 43, 50, 53, 54]
[10, 42, 43, 52, 51, 53]
[10, 42, 43, 52, 51, 54]
[10, 42, 43, 51, 53, 54]
[10, 42, 43, 52, 53, 54]
[10, 42, 49, 50, 44, 51]
[10, 42, 49, 50, 52, 44]
[10, 42, 49, 50, 44, 53]
[10, 42, 49, 50, 44, 54]
[10, 42, 49, 52, 44, 51]
[10, 42, 49, 44, 51, 53]
[10, 42, 49, 44, 51, 54]
[10, 42, 49, 52, 44, 53]
[10, 42, 49, 52, 44, 54]
[10, 42, 49, 44, 53, 54]
[10, 42, 50, 52, 44, 51]
[10, 42, 50, 44, 51, 53]
[10, 42, 50, 44, 51, 54]
[10, 42, 50, 52, 44, 53]
[10, 42, 50, 52, 44, 54]
[10, 42, 50, 44, 53, 54]
[10, 42, 52, 44, 51, 53]
[10, 42, 52, 44, 51, 54]
[10, 42, 44, 51, 53, 54]
[10, 42, 52, 44, 53, 54]
[10, 42, 49, 50, 52, 51]
[10, 42, 49, 50, 51, 53]
[10, 42, 49, 50, 51, 54]
[10, 42, 49, 50, 52, 53]
[10, 42, 49, 50, 52, 54]
[10, 42, 49, 50, 53, 54]
[10, 42, 49, 52, 51, 53]
[10, 42, 49, 52, 51, 54]
[10, 42, 49, 51, 53, 54]
[10, 42, 49, 52, 53, 54]
[10, 42, 50, 52, 51, 53]
[10, 42, 50, 52, 51, 54]
[10, 42, 50, 51, 53, 54]
[10, 42, 50, 52, 53, 54]
[10, 42, 52, 51, 53, 54]
[10, 49, 43, 50, 44, 51]
[10, 49, 43, 50, 52, 44]
[10, 49, 43, 50, 44, 53]
[10, 49, 43, 50, 44, 54]
[10, 49, 43, 52, 44, 51]
[10, 49, 43, 44, 51, 53]
[10, 49, 43, 44, 51, 54]
[10, 49, 43, 52, 44, 53]
[10, 49, 43, 52, 44, 54]
[10, 49, 43, 44, 53, 54]
[10, 43, 50, 52, 44, 51]
[10, 43, 50, 44, 51, 53]
[10, 43, 50, 44, 51, 54]
[10, 43, 50, 52, 44, 53]
[10, 43, 50, 52, 44, 54]
[10, 43, 50, 44, 53, 54]
[10, 43, 52, 44, 51, 53]
[10, 43, 52, 44, 51, 54]
[10, 43, 44, 51, 53, 54]
[10, 43, 52, 44, 53, 54]
[10, 49, 43, 50, 52, 51]
[10, 49, 43, 50, 51, 53]
[10, 49, 43, 50, 51, 54]
[10, 49, 43, 50, 52, 53]
[10, 49, 43, 50, 52, 54]
[10, 49, 43, 50, 53, 54]
[10, 49, 43, 52, 51, 53]
[10, 49, 43, 52, 51, 54]
[10, 49, 43, 51, 53, 54]
[10, 49, 43, 52, 53, 54]
[10, 43, 50, 52, 51, 53]
[10, 43, 50, 52, 51, 54]
[10, 43, 50, 51, 53, 54]
[10, 43, 50, 52, 53, 54]
[10, 43, 52, 51, 53, 54]
[10, 49, 50, 52, 44, 51]
[10, 49, 50, 44, 51, 53]
[10, 49, 50, 44, 51, 54]
[10, 49, 50, 52, 44, 53]
[10, 49, 50, 52, 44, 54]
[10, 49, 50, 44, 53, 54]
[10, 49, 52, 44, 51, 53]
[10, 49, 52, 44, 51, 54]
[10, 49, 44, 51, 53, 54]
[10, 49, 52, 44, 53, 54]
[10, 50, 52, 44, 51, 53]
[10, 50, 52, 44, 51, 54]
[10, 50, 44, 51, 53, 54]
[10, 50, 52, 44, 53, 54]
[10, 52, 44, 51, 53, 54]
[10, 49, 50, 52, 51, 53]
[10, 49, 50, 52, 51, 54]
[10, 49, 50, 51, 53, 54]
[10, 49, 50, 52, 53, 54]
[10, 49, 52, 51, 53, 54]
[10, 50, 52, 51, 53, 54]
[14, 40, 16, 42, 17, 18]
[14, 40, 16, 17, 43, 18]
[14, 40, 16, 17, 18, 44]
[14, 40, 16, 49, 17, 18]
[14, 40, 16, 17, 50, 18]
[14, 40, 16, 17, 18, 51]
[14, 40, 16, 17, 52, 18]
[14, 40, 16, 17, 18, 53]
[14, 40, 16, 17, 18, 54]
[14, 16, 42, 17, 43, 18]
[14, 16, 42, 17, 18, 44]
[14, 16, 42, 49, 17, 18]
[14, 16, 42, 17, 50, 18]
[14, 16, 42, 17, 18, 51]
[14, 16, 42, 17, 52, 18]
[14, 16, 42, 17, 18, 53]
[14, 16, 42, 17, 18, 54]
[14, 16, 17, 43, 18, 44]
[14, 16, 49, 17, 43, 18]
[14, 16, 17, 43, 50, 18]
[14, 16, 17, 43, 18, 51]
[14, 16, 17, 43, 52, 18]
[14, 16, 17, 43, 18, 53]
[14, 16, 17, 43, 18, 54]
[14, 16, 49, 17, 18, 44]
[14, 16, 17, 50, 18, 44]
[14, 16, 17, 18, 44, 51]
[14, 16, 17, 52, 18, 44]
[14, 16, 17, 18, 44, 53]
[14, 16, 17, 18, 44, 54]
[14, 16, 49, 17, 50, 18]
[14, 16, 49, 17, 18, 51]
[14, 16, 49, 17, 52, 18]
[14, 16, 49, 17, 18, 53]
[14, 16, 49, 17, 18, 54]
[14, 16, 17, 50, 18, 51]
[14, 16, 17, 50, 52, 18]
[14, 16, 17, 50, 18, 53]
[14, 16, 17, 50, 18, 54]
[14, 16, 17, 52, 18, 51]
[14, 16, 17, 18, 51, 53]
[14, 16, 17, 18, 51, 54]
[14, 16, 17, 52, 18, 53]
[14, 16, 17, 52, 18, 54]
[14, 16, 17, 18, 53, 54]
[14, 40, 16, 42, 17, 43]
[14, 40, 16, 42, 17, 44]
[14, 40, 16, 42, 49, 17]
[14, 40, 16, 42, 17, 50]
[14, 40, 16, 42, 17, 51]
[14, 40, 16, 42, 17, 52]
[14, 40, 16, 42, 17, 53]
[14, 40, 16, 42, 17, 54]
[14, 40, 16, 17, 43, 44]
[14, 40, 16, 49, 17, 43]
[14, 40, 16, 17, 43, 50]
[14, 40, 16, 17, 43, 51]
[14, 40, 16, 17, 43, 52]
[14, 40, 16, 17, 43, 53]
[14, 40, 16, 17, 43, 54]
[14, 40, 16, 49, 17, 44]
[14, 40, 16, 17, 50, 44]
[14, 40, 16, 17, 44, 51]
[14, 40, 16, 17, 52, 44]
[14, 40, 16, 17, 44, 53]
[14, 40, 16, 17, 44, 54]
[14, 40, 16, 49, 17, 50]
[14, 40, 16, 49, 17, 51]
[14, 40, 16, 49, 17, 52]
[14, 40, 16, 49, 17, 53]
[14, 40, 16, 49, 17, 54]
[14, 40, 16, 17, 50, 51]
[14, 40, 16, 17, 50, 52]
[14, 40, 16, 17, 50, 53]
[14, 40, 16, 17, 50, 54]
[14, 40, 16, 17, 52, 51]
[14, 40, 16, 17, 51, 53]
[14, 40, 16, 17, 51, 54]
[14, 40, 16, 17, 52, 53]
[14, 40, 16, 17, 52, 54]
[14, 40, 16, 17, 53, 54]
[14, 16, 42, 17, 43, 44]
[14, 16, 42, 49, 17, 43]
[14, 16, 42, 17, 43, 50]
[14, 16, 42, 17, 43, 51]
[14, 16, 42, 17, 43, 52]
[14, 16, 42, 17, 43, 53]
[14, 16, 42, 17, 43, 54]
[14, 16, 42, 49, 17, 44]
[14, 16, 42, 17, 50, 44]
[14, 16, 42, 17, 44, 51]
[14, 16, 42, 17, 52, 44]
[14, 16, 42, 17, 44, 53]
[14, 16, 42, 17, 44, 54]
[14, 16, 42, 49, 17, 50]
[14, 16, 42, 49, 17, 51]
[14, 16, 42, 49, 17, 52]
[14, 16, 42, 49, 17, 53]
[14, 16, 42, 49, 17, 54]
[14, 16, 42, 17, 50, 51]
[14, 16, 42, 17, 50, 52]
[14, 16, 42, 17, 50, 53]
[14, 16, 42, 17, 50, 54]
[14, 16, 42, 17, 52, 51]
[14, 16, 42, 17, 51, 53]
[14, 16, 42, 17, 51, 54]
[14, 16, 42, 17, 52, 53]
[14, 16, 42, 17, 52, 54]
[14, 16, 42, 17, 53, 54]
[14, 16, 49, 17, 43, 44]
[14, 16, 17, 43, 50, 44]
[14, 16, 17, 43, 44, 51]
[14, 16, 17, 43, 52, 44]
[14, 16, 17, 43, 44, 53]
[14, 16, 17, 43, 44, 54]
[14, 16, 49, 17, 43, 50]
[14, 16, 49, 17, 43, 51]
[14, 16, 49, 17, 43, 52]
[14, 16, 49, 17, 43, 53]
[14, 16, 49, 17, 43, 54]
[14, 16, 17, 43, 50, 51]
[14, 16, 17, 43, 50, 52]
[14, 16, 17, 43, 50, 53]
[14, 16, 17, 43, 50, 54]
[14, 16, 17, 43, 52, 51]
[14, 16, 17, 43, 51, 53]
[14, 16, 17, 43, 51, 54]
[14, 16, 17, 43, 52, 53]
[14, 16, 17, 43, 52, 54]
[14, 16, 17, 43, 53, 54]
[14, 16, 49, 17, 50, 44]
[14, 16, 49, 17, 44, 51]
[14, 16, 49, 17, 52, 44]
[14, 16, 49, 17, 44, 53]
[14, 16, 49, 17, 44, 54]
[14, 16, 17, 50, 44, 51]
[14, 16, 17, 50, 52, 44]
[14, 16, 17, 50, 44, 53]
[14, 16, 17, 50, 44, 54]
[14, 16, 17, 52, 44, 51]
[14, 16, 17, 44, 51, 53]
[14, 16, 17, 44, 51, 54]
[14, 16, 17, 52, 44, 53]
[14, 16, 17, 52, 44, 54]
[14, 16, 17, 44, 53, 54]
[14, 16, 49, 17, 50, 51]
[14, 16, 49, 17, 50, 52]
[14, 16, 49, 17, 50, 53]
[14, 16, 49, 17, 50, 54]
[14, 16, 49, 17, 52, 51]
[14, 16, 49, 17, 51, 53]
[14, 16, 49, 17, 51, 54]
[14, 16, 49, 17, 52, 53]
[14, 16, 49, 17, 52, 54]
[14, 16, 49, 17, 53, 54]
[14, 16, 17, 50, 52, 51]
[14, 16, 17, 50, 51, 53]
[14, 16, 17, 50, 51, 54]
[14, 16, 17, 50, 52, 53]
[14, 16, 17, 50, 52, 54]
[14, 16, 17, 50, 53, 54]
[14, 16, 17, 52, 51, 53]
[14, 16, 17, 52, 51, 54]
[14, 16, 17, 51, 53, 54]
[14, 16, 17, 52, 53, 54]
[14, 40, 16, 42, 43, 18]
[14, 40, 16, 42, 18, 44]
[14, 40, 16, 42, 49, 18]
[14, 40, 16, 42, 50, 18]
[14, 40, 16, 42, 18, 51]
[14, 40, 16, 42, 52, 18]
[14, 40, 16, 42, 18, 53]
[14, 40, 16, 42, 18, 54]
[14, 40, 16, 43, 18, 44]
[14, 40, 16, 49, 43, 18]
[14, 40, 16, 43, 50, 18]
[14, 40, 16, 43, 18, 51]
[14, 40, 16, 43, 52, 18]
[14, 40, 16, 43, 18, 53]
[14, 40, 16, 43, 18, 54]
[14, 40, 16, 49, 18, 44]
[14, 40, 16, 50, 18, 44]
[14, 40, 16, 18, 44, 51]
[14, 40, 16, 52, 18, 44]
[14, 40, 16, 18, 44, 53]
[14, 40, 16, 18, 44, 54]
[14, 40, 16, 49, 50, 18]
[14, 40, 16, 49, 18, 51]
[14, 40, 16, 49, 52, 18]
[14, 40, 16, 49, 18, 53]
[14, 40, 16, 49, 18, 54]
[14, 40, 16, 50, 18, 51]
[14, 40, 16, 50, 52, 18]
[14, 40, 16, 50, 18, 53]
[14, 40, 16, 50, 18, 54]
[14, 40, 16, 52, 18, 51]
[14, 40, 16, 18, 51, 53]
[14, 40, 16, 18, 51, 54]
[14, 40, 16, 52, 18, 53]
[14, 40, 16, 52, 18, 54]
[14, 40, 16, 18, 53, 54]
[14, 16, 42, 43, 18, 44]
[14, 16, 42, 49, 43, 18]
[14, 16, 42, 43, 50, 18]
[14, 16, 42, 43, 18, 51]
[14, 16, 42, 43, 52, 18]
[14, 16, 42, 43, 18, 53]
[14, 16, 42, 43, 18, 54]
[14, 16, 42, 49, 18, 44]
[14, 16, 42, 50, 18, 44]
[14, 16, 42, 18, 44, 51]
[14, 16, 42, 52, 18, 44]
[14, 16, 42, 18, 44, 53]
[14, 16, 42, 18, 44, 54]
[14, 16, 42, 49, 50, 18]
[14, 16, 42, 49, 18, 51]
[14, 16, 42, 49, 52, 18]
[14, 16, 42, 49, 18, 53]
[14, 16, 42, 49, 18, 54]
[14, 16, 42, 50, 18, 51]
[14, 16, 42, 50, 52, 18]
[14, 16, 42, 50, 18, 53]
[14, 16, 42, 50, 18, 54]
[14, 16, 42, 52, 18, 51]
[14, 16, 42, 18, 51, 53]
[14, 16, 42, 18, 51, 54]
[14, 16, 42, 52, 18, 53]
[14, 16, 42, 52, 18, 54]
[14, 16, 42, 18, 53, 54]
[14, 16, 49, 43, 18, 44]
[14, 16, 43, 50, 18, 44]
[14, 16, 43, 18, 44, 51]
[14, 16, 43, 52, 18, 44]
[14, 16, 43, 18, 44, 53]
[14, 16, 43, 18, 44, 54]
[14, 16, 49, 43, 50, 18]
[14, 16, 49, 43, 18, 51]
[14, 16, 49, 43, 52, 18]
[14, 16, 49, 43, 18, 53]
[14, 16, 49, 43, 18, 54]
[14, 16, 43, 50, 18, 51]
[14, 16, 43, 50, 52, 18]
[14, 16, 43, 50, 18, 53]
[14, 16, 43, 50, 18, 54]
[14, 16, 43, 52, 18, 51]
[14, 16, 43, 18, 51, 53]
[14, 16, 43, 18, 51, 54]
[14, 16, 43, 52, 18, 53]
[14, 16, 43, 52, 18, 54]
[14, 16, 43, 18, 53, 54]
[14, 16, 49, 50, 18, 44]
[14, 16, 49, 18, 44, 51]
[14, 16, 49, 52, 18, 44]
[14, 16, 49, 18, 44, 53]
[14, 16, 49, 18, 44, 54]
[14, 16, 50, 18, 44, 51]
[14, 16, 50, 52, 18, 44]
[14, 16, 50, 18, 44, 53]
[14, 16, 50, 18, 44, 54]
[14, 16, 52, 18, 44, 51]
[14, 16, 18, 44, 51, 53]
[14, 16, 18, 44, 51, 54]
[14, 16, 52, 18, 44, 53]
[14, 16, 52, 18, 44, 54]
[14, 16, 18, 44, 53, 54]
[14, 16, 49, 50, 18, 51]
[14, 16, 49, 50, 52, 18]
[14, 16, 49, 50, 18, 53]
[14, 16, 49, 50, 18, 54]
[14, 16, 49, 52, 18, 51]
[14, 16, 49, 18, 51, 53]
[14, 16, 49, 18, 51, 54]
[14, 16, 49, 52, 18, 53]
[14, 16, 49, 52, 18, 54]
[14, 16, 49, 18, 53, 54]
[14, 16, 50, 52, 18, 51]
[14, 16, 50, 18, 51, 53]
[14, 16, 50, 18, 51, 54]
[14, 16, 50, 52, 18, 53]
[14, 16, 50, 52, 18, 54]
[14, 16, 50, 18, 53, 54]
[14, 16, 52, 18, 51, 53]
[14, 16, 52, 18, 51, 54]
[14, 16, 18, 51, 53, 54]
[14, 16, 52, 18, 53, 54]
[14, 40, 16, 42, 43, 44]
[14, 40, 16, 42, 49, 43]
[14, 40, 16, 42, 43, 50]
[14, 40, 16, 42, 43, 51]
[14, 40, 16, 42, 43, 52]
[14, 40, 16, 42, 43, 53]
[14, 40, 16, 42, 43, 54]
[14, 40, 16, 42, 49, 44]
[14, 40, 16, 42, 50, 44]
[14, 40, 16, 42, 44, 51]
